5_digit_zip,payment_usd
49442,1069.93
49444,166089.25
49456,3806.0
49503,2314147.1700000013
49505,1755.0
49519,1271426.2700000007
49525,646094.42
49543,1345.0
49544,40.0
49546,1379499.26
49601,174731.9900000001
49620,150584.03
49648,1180.0
49677,2186.25
49684,256000.28999999995
49685,50.0
49707,222533.58000000013
49770,406532.8200000005
49855,290162.1400000001
49946,50.0
50010,353445.82000000007
50016,9750.0
50023,11205.0
50049,50.0
50131,45344.22
50158,225166.81000000003
50208,68.94
50265,1253350.2599999998
50266,976894.8500000001
50309,181407.3700000001
50314,1825743.1300000024
50316,165471.31
50325,156608.37
50328,90.0
50401,4942.65
50701,2768.86
50702,347720.05999999994
51101,664339.15
51102,5350.0
51104,91963.62
51501,288359.1999999999
51503,86485.08
51601,10152.0
52083,3800.0
52240,75923.88
52242,12162404.619999988
52244,2146.89
52246,48504.399999999994
52402,4612.5
52403,185032.13999999998
52406,122224.0
52722,121542.8
52761,17137.010000000002
52801,6390.19
52803,431013.04000000004
52807,475142.29000000004
53005,4752.0
53024,640.0
53051,72691.5
53066,19565.960000000003
53072,34105.0
53081,19183.54
53095,1906237.8399999999
53105,49.04
53108,50856.50999999989
53110,251817.63999999998
53115,30.0
53132,236502.13999999996
53142,122711.26000000018
53144,3297.0
53151,53869.75
53172,30.0
53186,27355.0
53188,430738.92000000004
53201,135617.6
53202,75000.0
53204,98240.04000000001
53209,29930.65
53210,69742.12
53211,287063.84
53212,195436.61000000002
53213,9052.8
53215,2030973.6899999995
53217,121194.27999999998
53220,134378.75
53221,529818.8200000001
53226,7431063.779999988
53227,38281.78
53228,370389.86
53233,1201396.4900000002
53234,132317.03
53235,50.0
53259,2000.0
53278,124152.59999999998
53295,150741.49000000002
53402,6163.74
53403,3554.4900000000002
53405,35257.329999999994
53406,98.08
53511,73481.48999999999
53538,22.4
53548,7273.38
53562,1510751.4100000006
53566,436.31
53575,755402.6
53593,3317012.8
53704,17153020.710000005
53705,1126534.8200000005
53706,200466.94999999998
53713,54981.72
53715,3585432.7999999984
53716,30.0
53717,2274710.3600000013
53718,1276.0
53719,56938.27
53726,60000.0
53737,300491.04000000004
53744,785946.0799999997
53792,5890333.169999999
53806,30.0
53913,395.65999999999997
54017,64.2
54114,30.0
54115,2000.0
54143,10624.04
54220,166127.82
54221,528.0
54301,436018.5500000001
54303,402148.00000000006
54304,122515.7799999999
54305,9488.44
54307,10925.5
54311,5325.750000000001
54313,14110.0
54324,7987.5
54401,1097750.9799999997
54449,1182823.87
54476,22070.6
54494,96.3
54501,1290.0
54538,50.0
54548,164.74
54601,502975.4
54602,20961.19
54650,4838.0
54729,450.0
54880,2857.05
54904,34505.1
54911,16940.0
54913,21.19
54914,486380.85000000003
54915,520.0
54956,72101.04000000001
54985,325.0
55038,1200.0
55056,1982.65
55057,19107.0
55068,3870.0
55082,10463.140000000001
55101,245687.34999999998
55102,1500647.7800000005
55104,50.0
55108,49950.0
55109,545991.64
55111,59827.740000000005
55112,24775.0
55114,2793529.6600000006
55117,97183.49
55121,258670.92000000004
55123,10164.14
55125,608331.38
55130,10639.44
55155,3580.2799999999997
55164,2433.02
55201,35473.70999999999
55306,150.0
55311,400.0
55321,64.26
55340,119469.62
55343,62609.0
55344,661415.0
55369,900.0
55402,664550.1399999999
55403,174822.11
55404,1852592.8800000001
55407,3145426.239999997
55408,1018.7900000000001
55410,589.95
55413,789254.6199999999
55414,1620174.8499999999
55415,910240.0400000002
55416,2067656.5700000017
55417,356315.86
55422,969842.1299999997
55424,6875.0
55425,1611472.919999998
55426,186930.99
55427,8850.0
55431,0.9
55432,1164417.7200000002
55433,719069.19
55435,1598728.9100000001
55436,247570.0
55438,200.0
55440,607849.76
55441,148623.0
55442,900.0
55446,271421.4700000001
55447,4237.5
55454,1385374.4400000006
55455,3762486.6999999997
55459,9750.0
55468,5083.28
55480,56242.4
55485,2109215.46
55486,11138401.309999993
55802,190.25
55805,447838.99999999994
55807,43016.34
55901,164239.41000000003
55902,6463524.319999997
55903,453144.67
55904,15413.880000000001
55905,23970042.339999996
55906,1184495.61
56001,181175.34000000003
56007,6750.0
56267,9258.189999999999
56302,32.1
56303,714998.8000000002
56377,6400.0
56401,96.3
56601,332.51
57033,200.0
57049,85146.43000000001
57101,2486.15
57103,167.77
57104,2171882.1899999934
57105,1340930.75
57106,296048.2
57108,817209.5300000004
57117,664483.1
57201,131117.33000000002
57401,34588.34
57701,1122407.98
57702,822220.6099999996
58078,200.0
58102,397665.80000000045
58103,4584793.369999991
58104,355362.9399999999
58105,14.82
58122,727824.6100000003
58126,6871.12
58201,212196.08000000002
58501,66934.16
58503,7703.84
58506,43092.94
58701,475442.63
58702,23752.75
58730,750.0
59101,750992.2899999998
59102,996219.5699999998
59103,2248.59
59107,131083.94000000003
59405,767600.7399999999
59506,63214.52
59601,10620.380000000001
59701,409117.8699999999
59702,16623.519999999997
59715,8083.13
59718,110780.30999999994
59802,168765.14999999997
59804,8604.97
59808,101730.4
59812,49646.0
59901,1161745.6099999992
60004,55814.0
60005,3362429.439999992
60007,392844.26999999984
60008,473830.92
60009,189729.60999999996
60010,60796.38999999999
60012,101740.57000000002
60015,43152.01
60016,28791.490000000005
60018,96795.88
60025,171934.11
60026,2056.9999999999995
60031,1300977.9800000007
60035,1253.0
60045,62742.4
60048,642292.96
60050,1061.94
60053,1250.0
60060,50.0
60061,291052.70999999996
60062,904730.9299999998
60064,61043.59000000002
60067,1000.0
60068,287638.72
60069,60332.82
60076,320153.36999999994
60077,743729.9700000002
60084,4521.25
60090,50.0
60091,3701.7899999999995
60099,206809.50000000003
60101,228875.86
60118,73068.63000000002
60120,3591.0
60123,6750.0
60124,23008.76
60126,58062.700000000004
60134,650209.5000000001
60137,10845.0
60141,214032.45
60148,2079.0
60153,2776558.0100000002
60160,41212.65
60169,290865.67
60172,250.0
60173,440492.54000000004
60178,10850.0
60181,40010.30000000001
60187,5330.0
60189,6878.3
60190,765120.21
60192,33647.9
60193,50.0
60194,51835.920000000006
60195,375.0
60197,3684020.250000007
60201,5924912.359999998
60202,2400.0
60204,998767.75
60208,11858348.370000008
60301,655.13
60302,3282.0
60305,403537.94999999995
60402,14468.5
60406,37418.04
60422,6213.0
60426,1039650.5799999998
60429,79344.87999999999
60430,4160.0
60431,200.0
60432,50314.2
60435,721731.7600000001
60437,33600.0
60439,580.0
60440,44281.84
60448,12000.0
60450,35817.39
60452,193903.63999999996
60453,413055.4500000001
60461,14734.84
60462,1571579.9400000002
60463,117504.76999999999
60464,6468.78
60477,14350.0
60487,1563440.6000000003
60504,186288.77000000002
60506,14904.84
60510,30.0
60515,469778.08999999997
60521,937753.4600000001
60522,305340.65
60523,309131.73000000004
60525,200.0
60527,746361.1599999999
60532,41827.27
60540,414879.1699999999
60543,400.0
60555,150714.45
60559,251912.1
60561,134605.33000000002
60563,2389378.949999999
60567,21828.5
60585,2846.19
60601,2150.0
60602,302897.18
60605,64030.97
60606,26243959.909999993
60607,1220372.6999999986
60610,21068.3
60611,25051796.82999998
60612,17504883.920000035
60613,331979.20999999996
60614,20071.16
60615,418.15
60616,450732.92
60617,798.0
60619,2565.0
60622,798.0
60625,2835.0
60628,220702.25999999998
60629,26886.589999999997
60630,46574.4
60631,26966.6
60634,199623.63
60637,25997629.849999975
60640,547134.66
60642,679302.44
60643,430168.9700000001
60645,1600.0
60646,15160.0
60647,28000.0
60654,4792.139999999999
60656,177416.72000000003
60657,212859.74000000005
60664,150606.39
60666,36715.13
60673,322195.9500000001
60674,27360922.66000001
60675,445534.1600000001
60677,11680.0
60678,100995.0
60679,7900.0
60680,375.0
60681,375.0
60682,375.0
60683,375.0
60684,375.0
60685,375.0
60686,9200.42
60690,56804.4
60693,13402836.430000009
60694,1757682.49
60696,415.89
60712,10653.49
60714,161919.31
60805,181096.15999999997
60901,11737.76
60914,32.1
61081,20899.670000000002
61104,17004.97
61107,426290.02000000014
61108,59676.45
61111,30.0
61114,124873.39999999998
61201,85297.59999999999
61265,644.4
61301,11080.0
61312,12500.0
61354,3946.0
61362,33420.0
61550,94463.07999999999
61554,4775.0
61601,5310.0
61602,17026.0
61603,125133.98999999999
61605,102.17
61614,169575.41999999998
61615,1225922.86
61636,424589.57999999996
61637,338012.1399999999
61701,378574.9399999997
61704,16592.5
61761,1521101.4500000016
61801,282209.1
61820,149026.97999999998
61822,1550.0
62002,38775.0
62033,24513.61
62034,105.0
62040,37008.05000000001
62052,197567.2
62062,30.0
62208,255648.94999999992
62220,9876.8
62226,192014.14999999997
62242,1066.0
62246,30.0
62269,209434.78000000003
62301,350078.9100000002
62526,261783.51999999996
62560,75222.78000000001
62701,1340563.8500000003
62702,337458.86000000004
62703,863335.21
62704,291978.6
62707,32837.76
62708,10172.130000000001
62769,24686.61
62794,767592.54
62801,200.0
62864,29925.0
62901,25272.43
62948,5800.0
63005,5948.97
63006,9957.449999999999
63010,30.0
63011,345032.08
63017,2033859.9499999976
63026,59607.990000000005
63031,25098.260000000002
63033,16649.53
63040,3870.0
63042,619362.24
63043,152708.06
63044,368014.96000000014
63090,176874.27
63101,23930.11
63103,173623.41
63104,476044.11999999953
63105,183572.21
63106,24985.69
63108,8292817.569999992
63109,66233.91999999998
63110,55695743.45999973
63112,3564908.9800000004
63117,3485954.0400000024
63118,597343.1300000001
63119,5790.0
63122,19230.690000000002
63123,71244.81999999998
63124,61865.92000000002
63125,1930.28
63128,666060.6099999989
63129,209378.53000000003
63130,1578031.329999998
63131,985518.07
63132,114489.16
63136,1737464.1599999974
63139,172718.59999999998
63141,4891690.179999999
63143,75304.66999999998
63144,176743.48
63145,84696.56000000001
63150,1356517.5
63156,284133.51
63160,91660.14
63166,48366.75
63179,6938192.02
63188,1936361.1300000006
63301,838397.5199999999
63303,69744.0
63304,274008.44000000006
63368,477008.23
63376,29449.07
63401,31260.45
63537,301.4
63701,50901.58
63703,43576.88999999999
64012,80385.77
64024,976.3100000000001
64055,4115.0
64063,10500.0
64064,168434.9
64086,315640.91000000003
64093,42505.0
64105,35.5
64108,2656818.349999999
64110,23314.800000000003
64111,4884911.810000001
64112,10462.5
64114,698362.9299999999
64116,100463.82
64121,2546.79
64128,989869.16
64130,149121.38
64131,439329.29999999993
64132,429301.5000000001
64133,198817.28999999998
64137,27680.59
64138,2550.31
64139,48670.770000000004
64154,15150.15
64155,16949.36
64156,110698.79999999999
64158,30.0
64180,28577.5
64506,825873.0599999999
64507,2389.2
64804,56001.22
64870,10528.99
65101,5325.0
65102,2660.0
65109,25617.0
65201,358772.73
65203,621807.2000000003
65205,84907.75
65211,62748.79
65212,1787153.2599999988
65265,4600.0
65401,80035.61
65613,57154.57000000001
65721,69492.64
65802,108264.74000000005
65804,595713.29
65806,638783.76
65807,902058.9500000004
65810,268935.31000000006
66044,64.2
66045,215159.95
66047,27440.0
66061,19330.769999999997
66062,30.0
66101,128661.6
66102,10225.0
66103,857693.7100000001
66106,83778.6
66107,61867.7
66112,88071.5
66160,12980073.04
66203,21118.8
66204,234118.66999999995
66205,2367015.169999998
66206,28864.1
66208,106359.6
66209,275192.52999999997
66210,177922.49
66211,2012369.0599999996
66212,8995653.899999997
66213,9881.52
66214,468504.75999999983
66215,802267.6600000001
66217,11553.619999999999
66218,102274.75
66219,8582761.219999999
66223,116509.15999999999
66225,3500.0
66285,316302.87000000005
66310,27830.0
66502,21460.19
66604,4326.5599999999995
66606,2510171.9800000014
66608,433269.8599999999
66614,3440.0
66615,2569.0
66720,99718.91
66739,3000.0
66762,390521.62
66801,42791.399999999994
67010,125299.92
67014,102.75
67114,90767.63000000002
67124,100731.78
67156,541388.6599999999
67201,1251.57
67203,465855.34000000014
67205,210430.38999999998
67206,5486.0
67207,2554796.8399999994
67208,7852.0
67211,24956.0
67214,2452131.0399999996
67226,548288.2200000001
67235,134155.54
67401,4323.0
67402,15735.0
67502,113320.23
67530,77569.11
67601,13033.59
67846,48803.310000000005
68005,158305.41
68010,46131.74999999999
68025,13862.57
68046,85840.64
68101,52884.91999999999
68103,22575.77
68105,981024.41
68106,71336.99
68108,118075.78
68112,22649.260000000002
68114,1974127.17
68116,5784.46
68118,45793.0
68123,362219.41000000003
68124,750964.3900000002
68127,449442.39
68128,6274.92
68130,2463407.1900000065
68131,135286.08999999997
68134,2376405.62
68138,30.0
68139,6975.0
68144,256962.48999999993
68154,74191.35
68178,143379.78
68198,3792611.2699999963
68355,50.0
68405,2854.1000000000004
68501,8554.64
68502,2451993.6200000006
68503,107102.0
68504,37012.84999999999
68505,1494770.3399999999
68506,1812389.2599999998
68510,1132771.1799999997
68512,443538.68
68516,1099998.6000000003
68526,287437.19999999995
68542,1000.0
68701,265027.86000000004
68801,4968.0
68803,111559.84999999992
68822,30.0
68845,53979.9
68847,250.84
68901,4196.17
69101,26338.0
69198,132654.32000000004
70001,187954.49999999997
70002,84755.0
70006,2588927.289999998
70011,464.40000000000003
70056,11599.199999999999
70065,10000.0
70072,901244.5200000004
70112,3072940.0899999985
70114,17236.09
70115,701617.6199999998
70118,421984.69
70119,2159801.26
70121,3480839.969999999
70122,15150.0
70123,366701.51
70124,139650.93
70125,394042.1
70127,5907.11
70130,9644.2
70141,1143.0
70154,29365.71
70301,5118.33
70360,718644.0599999998
70403,672139.48
70427,633.82
70433,802533.3699999998
70438,6946.0
70458,387974.74000000005
70461,10550.0
70471,140.0
70501,61395.16
70503,46540.59
70506,12056.51
70508,9182.84
70526,31905.7
70535,114843.19000000002
70570,29533.21
70584,21697.61
70596,54042.62000000001
70601,182942.18000000005
70605,664605.4599999998
70629,1038471.86
70663,20536.6
70737,215.14
70764,3526.54
70791,204608.06
70806,21027.480000000003
70808,906867.9400000001
70809,150586.03
70810,122259.64
70811,85180.7
70817,248529.08000000002
70826,18953.02
71037,197729.25
71068,43082.2
71101,1080102.72
71103,1126699.139999999
71104,54559.63999999999
71105,236376.66000000003
71106,399459.28
71107,50050.01999999999
71111,56802.39
71115,18257.14
71118,125937.86000000003
71119,56245.18
71130,50307.99
71133,121677.09999999999
71201,1198789.3099999994
71202,111727.2
71203,356227.3400000002
71220,228255.22999999998
71270,4478.2
71291,60170.76
71301,345111.1099999998
71303,6454.25
71457,459605.70999999996
71913,747868.8099999999
72022,35358.590000000004
72032,172317.1
72034,30.0
72104,173018.36
72117,566935.14
72143,64142.15000000002
72200,38039.9
72201,152379.74
72202,1247212.31
72203,32.24
72204,171538.23
72205,4610351.539999999
72207,35066.42
72209,479002.08
72211,3223968.3499999987
72212,5140.33
72215,81685.08
72223,4045.02
72295,52675.119999999995
72401,1600683.1000000008
72403,20219.160000000003
72404,150.0
72432,142814.97
72450,3629.01
72543,18258.17
72653,30.0
72702,32.24
72703,3002659.780000002
72704,108784.0
72712,1477797.03
72756,2500.0
72758,1535365.2199999993
72762,35566.5
72764,2322571.419999999
72901,43555.8
72903,1125.0
72916,235724.23000000004
72923,1985.62
72956,30.0
73008,18120.79
73012,33690.0
73013,187694.5
73019,40660.8
73034,1656484.9600000004
73069,400760.19
73070,547421.29
73071,299682.39999999997
73072,54619.479999999996
73101,12394.8
73102,295338.39999999997
73103,2767270.4099999974
73104,5457111.299999994
73107,3680.33
73109,23780.010000000002
73112,2801696.8499999973
73116,451772.76999999984
73117,79101.59000000001
73118,220124.67
73119,48.0
73120,883515.12
73125,12000.0
73126,534363.1
73129,1.44
73131,35039.29
73134,5884.0
73135,770948.3900000005
73136,6785.21
73139,11688.28
73142,14913.92
73196,26955.62
73505,50296.17
73703,30.0
73731,1880.0
74006,500.0
74078,10200.0
74101,2109.15
74104,895203.41
74105,34626.18
74107,77236.63999999998
74127,11506.59
74132,5000.0
74133,459573.86
74134,47242.54
74135,309645.2400000001
74136,1784290.9700000011
74137,33803.3
74146,990075.3400000002
74284,7788.38
74301,175190.15000000002
74361,2705.0
75001,52500.0
75006,56948.64
75007,38638.14
75010,59584.06
75013,285228.48
75014,2575.0
75016,1000.0
75019,773507.18
75020,71368.53
75022,60795.25
75023,487127.97
75024,1144810.86
75025,2500.0
75026,63721.6
75027,57167.5
75028,22266.780000000013
75032,3309.35
75033,108604.56000000003
75034,13780.4
75035,19273.24
75038,13850.1
75039,44801.200000000004
75042,7210.88
75051,12.3
75056,15006.619999999997
75057,17046.75
75058,966425.25
75061,104307.54999999999
75062,209572.53999999998
75063,3243308.909999999
75067,1202838.2500000005
75069,1211359.5000000005
75070,30903.4
75071,367050.54000000004
75074,200.0
75075,737886.4600000004
75078,23701.2
75080,2524506.5999999996
75081,63716.02
75082,74582.89
75090,71951.63
75092,964937.9400000003
75093,1627826.3600000003
75104,4589.0
75110,167289.20000000004
75115,471724.4799999999
75116,66573.76
75137,13000.0
75146,9144.0
75149,309818.1299999999
75150,2572608.75
75165,196277.08000000002
75201,1339241.8299999994
75202,29235.78
75203,396343.51000000007
75204,5467588.890000003
75206,479669.55
75207,1801478.5100000002
75208,864429.8600000005
75209,795321.4700000002
75210,950.7600000000001
75211,2374383.5200000005
75214,397546.78
75216,411125.34999999986
75218,52730.38999999999
75219,46174.25000000001
75221,2223.62
75224,7296.0
75225,30.0
75226,195655.21
75228,961596.0599999996
75230,4230061.900000006
75231,5983465.049999992
75233,28531.219999999998
75234,405557.97
75235,4599870.530000002
75237,39457.57000000001
75243,502239.9600000001
75246,5151888.729999996
75247,6638458.080000001
75251,7900496.439999993
75252,487.0
75254,3276.0
75261,100412.1
75266,500.0
75267,25276.899999999998
75270,647771.71
75284,5076181.969999998
75303,1123531.39
75312,1721944.350000001
75320,9817266.42999998
75321,123637.67
75339,77446.31
75373,43197.85
75379,203947.59000000003
75389,8631.8
75390,12148295.899999985
75391,175584.79
75401,72255.64
75402,245.0
75460,2594.0
75601,30247.37
75605,485682.87
75650,30.0
75670,4604.83
75701,2571250.049999999
75702,1282463.56
75707,227857.66000000003
75708,199254.28999999998
75710,165475.47999999998
75711,24488.140000000007
75751,2029.1
75801,11148.0
75833,400.0
75904,958930.76
75961,30.0
75965,378839.09000000067
76002,7295.900000000001
76011,971703.3900000001
76012,821036.5600000004
76014,82139.10999999999
76015,32063.069999999996
76018,1148.0
76021,335052.6
76022,226204.06000000008
76033,4841.0
76034,29400.96
76051,72391.45000000001
76052,15302.64
76054,447110.2900000001
76063,46897.32
76086,9110.0
76087,304973.39999999997
76092,42275.9
76101,1693.81
76102,76502.92
76104,3309818.769999995
76107,242117.57999999996
76109,49684.74
76115,11527.74
76116,3150.0
76117,57433.56
76132,4332989.45
76135,87449.93
76164,20169.08
76177,1138762.7700000012
76180,442576.51999999984
76182,9794.0
76196,34040.0
76210,18671.63
76230,39238.0
76244,77153.14
76248,3500.0
76301,316300.78
76309,129227.72
76310,32714.27
76502,155226.76
76504,96689.11
76508,1102078.7300000004
76513,102700.0
76542,71370.38999999998
76543,1185.63
76548,10506.06
76549,7667.0
76550,762509.4599999993
76708,220736.06999999995
76710,275667.88000000006
76712,384986.63999999984
76815,2700.0
76861,825148.3600000002
76903,7747.0
77001,145908.33000000005
77002,274586.86999999994
77004,956011.1199999999
77005,912620.5499999997
77007,774968.49
77008,210109.56000000003
77017,8000.0
77018,566.85
77021,235827.4
77023,920871.47
77024,1804983.8599999885
77025,306323.3200000001
77026,68.6
77027,621208.6400000005
77030,192972310.3500012
77034,550824.5599999999
77036,1859877.9100000008
77037,1510.45
77040,198558.28999999995
77041,24932.190000000002
77043,259224.81000000006
77045,76729.61
77046,46136.0
77047,17190.85
77051,2.88
77054,1559473.5000000002
77055,357043.77999999997
77056,590265.64
77057,38033.2
77058,1494000.0199999998
77060,1145643.8699999999
77061,515.0
77063,869964.42
77064,155384.26000000004
77065,15793.789999999999
77070,758504.8599999998
77074,794202.76
77076,595.0
77077,250.0
77079,538368.12
77080,45284.2
77081,716834.0000000001
77082,31289.5
77083,2977.7999999999997
77084,768389.7000000002
77085,166205.0
77089,91166.41
77090,547087.6300000001
77094,410437.59000000014
77095,54519.65
77096,1.44
77098,1692061.5999999992
77099,897201.8299999998
77204,185862.11
77210,5344003.289999999
77216,235055.79
77225,238485.75
77230,363276.52
77289,457108.0700000003
77304,1900.0
77338,264996.24999999994
77339,433245.1400000002
77340,135842.28
77351,54969.18
77372,7860.6
77375,2558632.5400000024
77377,67562.2
77379,62340.46
77380,5915570.399999998
77381,233097.41
77382,76225.8
77383,1000.0
77384,103048.5
77385,230588.57
77387,147770.0
77388,45656.24
77389,46240.0
77401,1174567.9199999997
77402,400.0
77407,489334.4799999999
77409,91.0
77429,100177.29000000001
77430,16222.0
77433,250052.05999999997
77437,48133.07000000001
77450,428050.9099999999
77459,48652.0
77469,34193.19999999999
77474,5838.5
77477,1022066.5500000002
77478,305674.53999999986
77479,1261132.7699999998
77493,356521.21
77494,137365.97
77504,58714.59
77505,6367.5
77510,16450.2
77521,239463.18
77523,1455778.6199999994
77530,67080.41
77531,933.0
77539,3995.7400000000002
77550,1000.0
77555,1204589.8399999999
77566,405.0
77573,193699.39
77581,9127.0
77584,121782.13999999994
77598,2487945.2499999986
77640,360.0
77665,9074.0
77701,194329.87000000005
77702,336549.75
77706,9760.17
77802,86367.97000000002
77833,30.0
77845,761406.1
77901,246763.72999999998
77904,16385.9
77957,595.0
78006,384786.96
78015,32636.2
78023,33187.4
78028,218266.66
78029,3476.0
78041,43776.06
78052,49539.32
78130,368324.49000000005
78131,200255.53000000006
78154,406421.63999999996
78200,42175.0
78201,200616.39
78202,18.44
78205,54017.28
78207,103338.62
78209,10586.09
78212,778178.5800000001
78213,154530.93000000002
78214,927.22
78215,6356563.039999998
78216,16393.0
78217,47632.170000000006
78218,1514680.9299999997
78220,15122.300000000001
78221,220.0
78222,1200.0
78223,176949.58
78224,202320.65
78228,355327.01000000007
78229,15899262.930000028
78230,1509757.2400000012
78231,557507.63
78232,891731.1499999996
78233,880830.0199999999
78234,150793.94999999998
78235,75530.41
78238,57775.829999999994
78240,1597302.9300000009
78245,4572.0
78246,35379.619999999995
78248,42412.79
78249,412007.63000000006
78251,99240.70999999999
78256,5047.299999999999
78257,84482.13
78258,1174692.6600000001
78278,14045.0
78292,64166.09
78295,103393.09999999996
78297,746786.57
78332,5160.0
78404,289673.68
78405,1125.0
78407,760.0
78411,8760.0
78412,98224.6
78413,182937.24
78414,1468015.9400000002
78463,134425.53999999995
78501,142268.99000000002
78503,252601.97999999998
78504,9039.27
78520,6147.99
78538,9024.74
78539,220581.14
78550,18968.0
78551,28550.0
78560,12234.18
78577,172598.08
78596,17734.15
78613,125.0
78620,6476.0199999999995
78624,13534.0
78626,101078.85999999999
78629,28381.780000000002
78641,66191.07
78660,708440.9400000001
78665,56106.509999999995
78666,152638.74
78681,1328666.5100000005
78701,486768.4599999999
78703,1569.0
78704,6131762.500000001
78705,4276908.709999994
78708,710.24
78709,584963.14
78712,4528757.680000001
78723,370345.8600000001
78726,45340.18
78731,3206763.079999995
78732,37652.340000000004
78734,8000.0
78735,41257.5
78737,108405.2
78738,136032.51
78744,1649773.49
78745,977732.8499999999
78746,299845.24
78748,4332.0
78749,23748.8
78750,2100.0
78751,170917.01
78752,10995.0
78754,2488881.36
78756,508027.53
78757,347611.75
78758,914175.7000000008
78759,897936.8699999999
78763,47493.5
78785,60726.5
79106,1412261.9500000011
79119,57287.98
79124,104890.72
79410,701634.45
79423,46816.75
79424,147965.53
79430,356979.91
79431,7650.780000000001
79432,6581.7
79493,7635.6
79601,122678.8
79605,76845.7
79606,601088.1900000001
79701,50065.55
79707,93876.20000000014
79760,125.0
79761,297101.9900000002
79902,902038.74
79903,471009.89
79905,219253.16999999998
79915,180.0
79925,38776.64000000001
79934,25764.300000000003
79935,354345.36999999976
80002,15370.4
80005,17207.0
80010,300397.61
80011,178115.9
80012,468436.69
80014,22315.0
80021,27148.460000000003
80023,30479.18
80026,389516.30999999994
80027,258473.27000000005
80033,307194.75000000006
80034,4417.3
80040,6813.2
80042,22714.2
80045,25514309.150000054
80090,90244.2
80104,12825.0
80108,2107.27
80110,234853.2
80111,2703249.8499999987
80112,1525591.3799999997
80113,2594702.0700000017
80120,384328.73999999993
80122,1495.0
80124,433895.53
80128,13728.5
80134,34925.0
80138,583.2
80150,6500.0
80201,408900.5700000001
80202,174440.4
80203,2822071.5700000008
80204,2074925.8800000001
80205,36000.78
80206,2182425.110000001
80208,15000.0
80209,932871.8800000008
80210,622348.3400000002
80211,573211.5899999999
80216,6000.0
80217,83251.0
80218,1350607.7899999996
80219,73584.73
80220,1315343.7200000004
80222,171777.6
80227,7654.139999999999
80228,294781.64
80230,2436361.8800000004
80231,55866.07
80233,70.0
80234,93235.64000000001
80237,59248.9
80241,160717.0
80246,192808.08999999994
80247,615426.5
80260,326360.01
80262,195325.87
80291,1939632.859999999
80293,118775.65000000001
80301,209804.46000000002
80303,1958365.39
80304,70940.22
80309,1384669.99
80342,15653.029999999999
80401,531125.86
80482,454551.43
80501,1608.71
80503,1000.0
80524,54931.31
80525,309733.22000000015
80528,1758870.0700000008
80534,2030.0
80538,640404.27
80539,365.0
80601,95321.0
80614,41250.0
80631,21058.0
80634,2955.0
80807,525.0
80840,1137.4
80863,467.1
80903,1478.37
80907,1416462.4999999993
80909,1553661.759999998
80910,512803.02000000014
80915,24761.11
80918,281261.1899999999
80919,880.8
80920,191092.86
80921,239313.75999999998
80922,13856.52
80933,16700.15
81004,4159.2
81008,82018.23
81301,90413.37
81501,31883.509999999995
81502,90.0
81505,18528.0
81601,312861.17
81621,177009.97
81657,311114.81
82001,258335.91
82009,19550.0
82501,80.0
82601,3261.77
83012,12128.27
83201,200.0
83202,1290.0
83209,6600.0
83221,410638.9699999999
83301,92120.95000000001
83401,21965.0
83402,690965.3
83403,236777.47999999998
83404,1843253.170000001
83431,17411.33
83616,77713.28
83619,96.3
83638,47306.0
83642,1451126.9900000007
83643,731.7
83644,77661.63
83645,27306.0
83646,562573.02
83686,137753.87
83687,228845.89
83702,382934.99
83704,76981.62999999998
83706,762177.8800000001
83712,867818.1400000001
83713,139011.80000000002
83814,4019110.5099999993
83815,20241.73
83835,16905.5
83854,39083.530000000006
84010,1774538.850000001
84015,432888.95999999985
84020,467494.89999999997
84025,296116.36
84037,26913.239999999998
84041,633614.24
84047,5120.55
84056,250.0
84057,86544.57999999999
84058,390885.7800000001
84062,1459.2
84065,11881.929999999998
84067,48096.520000000004
84070,154670.92
84074,316.22
84075,29739.629999999997
84084,41184.0
84087,4201.42
84088,2376882.820000001
84095,31321.290000000005
84096,30.0
84097,30.0
84102,931483.9200000002
84103,592307.3800000001
84105,136915.72
84106,1140686.0800000003
84107,1763587.9200000006
84108,2157318.4599999976
84109,3916767.989999997
84110,45484.25
84111,311624.16
84112,3630337.6399999987
84113,382757.6000000001
84117,79924.89000000001
84121,89665.29000000002
84123,167161.18
84124,2711085.249999997
84130,349.35999999999996
84132,18724445.550000023
84143,262307.47
84148,229973.12000000002
84157,514501.62999999995
84158,650689.7800000001
84190,49565.0
84341,85589.37
84403,342965.76000000024
84405,1231310.999999998
84602,26915.0
84603,44669.0
84604,501767.97000000015
84606,111090.0
84651,1284.0
84655,30.0
84660,3440.0
84770,79759.82
84790,150717.34999999998
85001,893499.0000000003
85004,1108926.01
85006,1890186.8599999992
85008,150809.66999999998
85012,1861848.5499999989
85013,1495084.6
85014,151543.59000000003
85015,696058.9400000001
85016,2450323.63
85018,1876083.1899999997
85020,2674510.659999996
85021,193120.16
85023,484185.44999999995
85027,174180.88
85028,1174554.79
85029,1153.29
85031,27700.0
85032,2912900.84
85037,213534.66
85040,42600.0
85048,3000.0
85050,47301.299999999996
85051,225.0
85053,260805.58000000007
85054,5234013.349999997
85060,159597.93
85064,11520.55
85072,2850.0
85085,175917.43
85086,450.0
85143,30.0
85202,10640.059999999996
85206,110984.97
85208,191.1
85210,311685.61000000004
85212,30.0
